Customer_ID,Age,Region,Plan,Contract_Type,Payment_Method,Tenure_Months,Monthly_Fee,Discount_Pct,Support_Tickets,Late_Payments,Usage_Hours_Monthly,Satisfaction_Score,Churn,Annual_Value
CUST10793,47,West,Standard,Quarterly,UPI,17,849.0,0,1,1,11.5,3.6,0,10188.0
CUST10794,60,North,Standard,Quarterly,Credit Card,43,799.0,0,3,2,7.1,5.0,0,9588.0
CUST10795,34,South,Standard,Quarterly,UPI,31,799.0,10,0,2,21.3,4.8,0,8629.2
CUST10796,43,North,Standard,Quarterly,UPI,34,799.0,10,1,1,32.1,4.3,0,8629.2
CUST10797,53,South,Standard,Annual,UPI,6,799.0,0,1,0,21.7,4.2,0,9588.0
CUST10798,18,West,Basic,Monthly,UPI,22,499.0,5,2,0,24.1,3.0,0,5688.599999999999
CUST10799,25,West,Standard,Quarterly,UPI,14,799.0,0,0,0,18.5,3.5,0,9588.0
CUST10800,52,West,Premium,Quarterly,Credit Card,3,1199.0,0,0,0,23.2,4.1,0,14388.0
CUST10801,32,West,Standard,Monthly,UPI,12,849.0,0,0,1,29.6,4.4,0,10188.0
CUST10802,39,South,Standard,Monthly,Credit Card,36,849.0,15,3,0,25.3,4.3,0,8659.8
CUST10803,31,East,Basic,Monthly,Debit Card,12,499.0,0,3,1,26.6,4.0,0,5988.0
CUST10804,43,South,Standard,Monthly,Net Banking,45,799.0,0,0,5,8.7,5.0,0,9588.0
CUST10805,45,North,Standard,Quarterly,UPI,2,799.0,0,2,0,39.1,3.4,0,9588.0
CUST10806,40,West,Standard,Annual,Net Banking,2,799.0,0,3,0,8.8,4.4,0,9588.0
CUST10807,31,West,Premium,Monthly,Credit Card,15,1199.0,10,5,1,23.3,4.3,0,12949.2
CUST10808,41,North,Basic,Monthly,Debit Card,23,599.0,0,3,0,20.8,3.9,0,7188.0
CUST10809,19,South,Basic,Annual,Debit Card,29,549.0,0,1,2,21.1,3.9,0,6588.0
CUST10810,43,East,Standard,Monthly,Debit Card,17,899.0,10,3,4,29.0,3.9,1,9709.2
CUST10811,31,East,Premium,Monthly,Net Banking,32,1249.0,5,2,1,16.3,2.9,0,14238.599999999999
CUST10812,24,North,Basic,Quarterly,Credit Card,7,599.0,10,0,1,18.5,3.9,0,6469.2
CUST10813,20,East,Basic,Monthly,UPI,30,549.0,5,2,2,12.8,4.2,0,6258.599999999999
CUST10814,40,South,Basic,Monthly,UPI,28,599.0,0,4,1,31.0,3.8,0,7188.0
CUST10815,60,South,Basic,Monthly,Credit Card,14,499.0,10,3,0,24.1,1.8,0,5389.2
CUST10816,35,North,Standard,Monthly,Net Banking,44,799.0,0,2,0,27.1,2.1,0,9588.0
CUST10817,55,South,Standard,Quarterly,UPI,30,849.0,5,3,0,28.5,2.8,0,9678.6
CUST10818,52,West,Basic,Monthly,Credit Card,17,599.0,5,3,1,37.9,3.4,0,6828.599999999999
CUST10819,32,North,Basic,Monthly,UPI,32,499.0,0,1,0,36.5,2.8,0,5988.0
CUST10820,42,South,Basic,Quarterly,Debit Card,46,499.0,10,1,1,24.6,4.1,0,5389.2
CUST10821,54,North,Basic,Annual,UPI,6,499.0,15,5,0,23.3,4.6,0,5089.8
CUST10822,45,East,Standard,Monthly,Net Banking,24,849.0,20,2,0,17.7,4.7,0,8150.400000000001
CUST10823,27,South,Premium,Monthly,Credit Card,6,1199.0,10,4,0,28.0,3.8,1,12949.2
CUST10824,56,West,Premium,Quarterly,Net Banking,27,1249.0,5,4,0,27.7,4.5,0,14238.599999999999
CUST10825,34,South,Basic,Monthly,Credit Card,18,599.0,0,2,0,16.2,3.0,0,7188.0
CUST10826,56,North,Premium,Monthly,Debit Card,24,1299.0,0,2,1,27.8,3.4,0,15588.0
CUST10827,39,North,Standard,Quarterly,Credit Card,37,799.0,5,3,0,30.1,2.4,0,9108.6
CUST10828,43,South,Standard,Annual,UPI,24,799.0,5,4,1,13.0,4.6,0,9108.6
CUST10829,42,West,Standard,Annual,UPI,38,799.0,15,1,1,23.5,5.0,0,8149.8
CUST10830,34,West,Standard,Quarterly,Debit Card,34,799.0,5,2,0,21.5,3.2,0,9108.6
CUST10831,30,West,Basic,Quarterly,Credit Card,40,499.0,5,1,1,22.0,1.5,0,5688.599999999999
CUST10832,37,North,Basic,Monthly,Debit Card,47,549.0,5,6,0,14.4,2.6,0,6258.599999999999
CUST10833,42,South,Basic,Quarterly,UPI,15,499.0,15,2,1,7.4,2.9,0,5089.8
CUST10834,21,East,Basic,Monthly,Net Banking,11,599.0,10,2,2,16.0,2.3,0,6469.2
CUST10835,27,North,Standard,Monthly,Debit Card,22,899.0,10,1,1,14.8,2.6,0,9709.2
CUST10836,20,West,Standard,Quarterly,Net Banking,24,799.0,5,4,3,24.8,3.7,0,9108.6
CUST10837,58,South,Standard,Quarterly,Net Banking,1,899.0,15,2,1,25.0,4.1,0,9169.8
CUST10838,35,West,Basic,Monthly,Credit Card,18,549.0,0,3,0,24.5,1.6,0,6588.0
CUST10839,53,East,Premium,Annual,Debit Card,44,1199.0,15,1,1,10.8,3.0,0,12229.8
CUST10840,39,West,Premium,Monthly,Net Banking,12,1199.0,5,4,1,13.0,3.5,0,13668.599999999999
CUST10841,51,West,Standard,Monthly,Net Banking,43,799.0,5,4,1,17.1,2.5,0,9108.6
CUST10842,25,East,Premium,Monthly,Credit Card,28,1199.0,5,0,0,22.2,3.7,0,13668.599999999999
CUST10843,57,South,Standard,Quarterly,Credit Card,40,849.0,10,8,0,19.3,3.4,0,9169.2
CUST10844,36,North,Premium,Quarterly,UPI,7,1199.0,0,3,1,24.5,3.1,0,14388.0
CUST10845,59,South,Basic,Monthly,Net Banking,23,549.0,15,2,1,29.8,2.7,0,5599.8
CUST10846,58,East,Basic,Quarterly,UPI,21,499.0,5,3,0,14.0,3.7,0,5688.599999999999
CUST10847,54,West,Basic,Monthly,Net Banking,34,499.0,5,0,0,14.3,2.8,0,5688.599999999999
CUST10848,23,South,Basic,Quarterly,UPI,11,549.0,0,2,0,23.1,1.9,0,6588.0
CUST10849,43,North,Basic,Monthly,Credit Card,22,549.0,5,2,2,21.3,3.5,0,6258.599999999999
CUST10850,51,East,Standard,Monthly,Debit Card,42,799.0,5,1,1,27.9,2.4,0,9108.6
CUST10851,23,South,Standard,Annual,Credit Card,35,799.0,5,3,0,22.1,2.0,0,9108.6
CUST10852,54,North,Standard,Monthly,UPI,29,899.0,10,2,0,35.9,3.6,0,9709.2
CUST10853,50,East,Basic,Monthly,UPI,42,549.0,5,2,1,9.3,3.4,0,6258.599999999999
CUST10854,39,North,Premium,Quarterly,Debit Card,28,1199.0,20,2,0,28.7,2.7,0,11510.400000000001
CUST10855,38,East,Standard,Annual,Net Banking,18,799.0,5,3,0,23.6,3.7,0,9108.6
CUST10856,23,West,Standard,Monthly,UPI,14,799.0,15,3,1,10.8,3.9,0,8149.8
CUST10857,23,South,Standard,Monthly,UPI,18,799.0,0,3,0,5.5,3.7,0,9588.0
CUST10858,21,North,Basic,Monthly,UPI,28,549.0,5,1,0,13.0,3.7,0,6258.599999999999
CUST10859,47,East,Basic,Monthly,Debit Card,24,549.0,5,2,0,31.7,2.1,0,6258.599999999999
CUST10860,28,North,Premium,Monthly,Credit Card,8,1249.0,5,3,0,30.8,4.7,0,14238.599999999999
CUST10861,47,North,Basic,Quarterly,UPI,42,499.0,15,0,1,21.0,4.0,0,5089.8
CUST10862,48,South,Standard,Annual,Debit Card,45,899.0,0,3,1,19.1,2.6,0,10788.0
CUST10863,41,West,Premium,Monthly,UPI,8,1199.0,0,1,1,15.2,3.5,0,14388.0
CUST10864,26,North,Standard,Monthly,Net Banking,4,899.0,15,1,0,20.5,3.7,0,9169.8
CUST10865,20,East,Basic,Monthly,Debit Card,27,499.0,0,0,1,18.2,3.5,0,5988.0
CUST10866,48,East,Basic,Monthly,UPI,36,499.0,10,2,1,35.7,5.0,0,5389.2
CUST10867,57,West,Basic,Annual,Debit Card,5,549.0,5,3,3,12.1,1.7,1,6258.599999999999
CUST10868,54,East,Standard,Monthly,UPI,33,799.0,15,2,0,25.1,2.2,0,8149.8
CUST10869,53,West,Standard,Monthly,Credit Card,34,849.0,0,4,3,36.1,1.4,0,10188.0
CUST10870,41,East,Basic,Quarterly,UPI,30,549.0,0,1,1,28.2,3.6,0,6588.0
CUST10871,48,South,Premium,Monthly,Debit Card,8,1199.0,5,2,1,13.0,4.0,0,13668.599999999999
CUST10872,23,North,Standard,Quarterly,Net Banking,39,849.0,20,1,0,9.7,3.8,0,8150.400000000001
CUST10873,19,South,Basic,Monthly,Net Banking,47,499.0,5,2,1,24.2,3.2,0,5688.599999999999
CUST10874,37,North,Standard,Annual,Net Banking,26,799.0,5,4,1,23.2,3.9,0,9108.6
CUST10875,45,North,Standard,Annual,UPI,37,899.0,10,0,0,31.9,3.2,0,9709.2
CUST10876,28,North,Basic,Quarterly,Credit Card,34,599.0,15,3,0,26.4,4.2,1,6109.8
CUST10877,21,South,Basic,Annual,UPI,7,499.0,15,1,1,18.1,4.5,0,5089.8
CUST10878,32,North,Premium,Monthly,Net Banking,40,1199.0,20,2,2,17.6,2.7,0,11510.400000000001
CUST10879,23,South,Standard,Monthly,Debit Card,28,799.0,0,1,0,11.6,3.2,0,9588.0
CUST10880,47,West,Standard,Quarterly,Net Banking,39,849.0,0,2,0,23.0,3.4,0,10188.0
CUST10881,55,East,Standard,Quarterly,Debit Card,39,899.0,10,3,1,10.8,4.8,0,9709.2
CUST10882,19,East,Basic,Monthly,Credit Card,28,499.0,15,3,0,29.3,2.8,0,5089.8
CUST10883,32,North,Basic,Monthly,Debit Card,14,549.0,0,1,2,26.7,4.5,0,6588.0
CUST10884,28,South,Standard,Monthly,UPI,38,799.0,0,1,0,26.5,2.2,0,9588.0
CUST10885,25,East,Basic,Monthly,UPI,4,499.0,10,3,2,11.4,4.6,0,5389.2
CUST10886,43,South,Basic,Monthly,UPI,42,599.0,0,5,2,20.8,4.3,0,7188.0
CUST10887,22,South,Premium,Quarterly,Debit Card,18,1199.0,5,1,2,18.9,3.4,0,13668.599999999999
CUST10888,23,North,Premium,Monthly,UPI,44,1199.0,5,3,0,22.8,4.3,0,13668.599999999999
CUST10889,43,East,Standard,Monthly,UPI,48,849.0,5,1,0,26.2,3.0,0,9678.6
CUST10890,21,North,Premium,Quarterly,UPI,25,1199.0,10,1,1,17.9,2.7,0,12949.2
CUST10891,36,North,Basic,Quarterly,Credit Card,7,499.0,5,2,1,18.2,5.0,0,5688.599999999999
CUST10892,37,East,Premium,Annual,Debit Card,38,1299.0,10,0,1,27.4,3.0,0,14029.2
CUST10893,50,East,Basic,Quarterly,Debit Card,28,549.0,5,2,2,13.0,4.1,0,6258.599999999999
CUST10894,37,West,Premium,Monthly,Net Banking,5,1249.0,5,2,1,16.0,4.5,0,14238.599999999999
CUST10895,29,West,Premium,Annual,Debit Card,3,1199.0,10,1,0,22.0,4.2,0,12949.2
CUST10896,18,South,Standard,Monthly,Credit Card,44,799.0,0,4,0,29.2,4.0,0,9588.0
CUST10897,43,East,Premium,Monthly,Debit Card,31,1299.0,0,5,0,14.2,4.1,0,15588.0
CUST10898,31,West,Standard,Quarterly,Credit Card,47,799.0,0,2,1,36.3,4.5,0,9588.0
CUST10899,55,South,Basic,Annual,Credit Card,42,499.0,0,1,1,11.2,3.8,0,5988.0
CUST10900,54,South,Standard,Monthly,Debit Card,20,799.0,5,2,1,34.4,3.5,0,9108.6
CUST10901,28,South,Standard,Monthly,Net Banking,19,799.0,15,3,1,31.6,2.3,0,8149.8
CUST10902,53,West,Basic,Monthly,UPI,48,499.0,10,0,1,10.6,3.8,0,5389.2
CUST10903,30,East,Standard,Monthly,UPI,11,899.0,10,1,1,8.9,4.4,0,9709.2
CUST10904,60,North,Premium,Monthly,Debit Card,40,1299.0,5,5,0,27.8,2.5,0,14808.599999999999
CUST10905,20,South,Basic,Quarterly,Debit Card,3,549.0,5,3,0,19.0,3.3,0,6258.599999999999
CUST10906,50,West,Standard,Monthly,Credit Card,23,849.0,5,0,0,13.9,3.9,0,9678.6
CUST10907,23,West,Premium,Annual,Debit Card,7,1299.0,0,4,0,36.5,4.9,0,15588.0
CUST10908,27,North,Premium,Quarterly,Credit Card,23,1249.0,0,2,1,12.4,2.5,0,14988.0
CUST10909,22,North,Premium,Quarterly,Net Banking,7,1199.0,5,2,0,16.2,4.2,0,13668.599999999999
CUST10910,40,West,Standard,Annual,Debit Card,46,799.0,20,1,0,17.1,3.2,0,7670.400000000001
CUST10911,27,East,Premium,Monthly,UPI,34,1199.0,0,4,1,2.0,2.9,1,14388.0
CUST10912,19,North,Standard,Monthly,UPI,42,799.0,0,1,0,22.7,2.7,0,9588.0
CUST10913,30,West,Basic,Quarterly,Debit Card,19,499.0,10,1,1,14.7,2.9,0,5389.2
CUST10914,57,North,Standard,Annual,Credit Card,9,799.0,0,3,0,28.5,3.9,0,9588.0
CUST10915,19,East,Standard,Quarterly,UPI,48,799.0,15,2,1,29.5,3.3,0,8149.8
CUST10916,37,South,Basic,Monthly,Credit Card,18,499.0,10,2,1,23.9,4.1,0,5389.2
CUST10917,18,North,Standard,Annual,Debit Card,41,799.0,20,1,0,23.9,2.5,0,7670.400000000001
CUST10918,54,East,Standard,Monthly,Debit Card,48,799.0,5,2,0,23.3,4.1,0,9108.6
CUST10919,26,West,Basic,Annual,UPI,45,549.0,10,2,2,16.4,3.9,0,5929.2
CUST10920,34,North,Standard,Annual,Debit Card,42,799.0,5,1,0,17.1,2.1,0,9108.6
CUST10921,26,North,Standard,Monthly,Net Banking,25,849.0,10,2,3,32.6,4.9,0,9169.2
CUST10922,28,West,Standard,Quarterly,Net Banking,14,899.0,5,1,1,27.9,3.8,0,10248.6
CUST10923,32,South,Basic,Monthly,UPI,44,549.0,0,3,0,23.6,4.2,0,6588.0
CUST10924,41,West,Basic,Monthly,Net Banking,25,549.0,5,0,0,26.8,4.5,0,6258.599999999999
CUST10925,55,North,Basic,Monthly,Credit Card,19,599.0,5,1,1,21.5,4.4,0,6828.599999999999
CUST10926,52,West,Premium,Quarterly,UPI,39,1199.0,15,2,0,23.5,3.4,0,12229.8
CUST10927,47,East,Basic,Annual,UPI,15,599.0,10,3,0,26.8,4.2,0,6469.2
CUST10928,48,West,Standard,Quarterly,Credit Card,16,849.0,10,3,0,5.4,1.9,0,9169.2
CUST10929,22,North,Basic,Monthly,Net Banking,27,549.0,0,0,1,29.2,3.9,0,6588.0
CUST10930,31,West,Basic,Annual,Net Banking,40,499.0,10,1,0,28.7,5.0,0,5389.2
CUST10931,28,South,Premium,Annual,Net Banking,10,1199.0,5,2,1,15.8,2.9,0,13668.599999999999
CUST10932,26,West,Standard,Monthly,UPI,4,849.0,15,0,3,32.0,4.3,0,8659.8
CUST10933,51,South,Basic,Annual,UPI,19,549.0,15,2,0,4.3,5.0,0,5599.8
CUST10934,29,East,Standard,Monthly,Net Banking,28,849.0,0,3,1,24.8,4.1,0,10188.0
CUST10935,52,South,Basic,Annual,Debit Card,21,499.0,15,2,0,22.3,4.4,0,5089.8
CUST10936,52,West,Standard,Monthly,Net Banking,47,799.0,0,4,0,19.5,2.1,0,9588.0
CUST10937,18,North,Standard,Monthly,Credit Card,14,799.0,5,2,0,22.2,2.7,0,9108.6
CUST10938,57,South,Basic,Monthly,UPI,33,499.0,5,2,1,26.7,4.8,0,5688.599999999999
CUST10939,39,East,Basic,Quarterly,Credit Card,48,499.0,0,0,1,7.6,4.4,0,5988.0
CUST10940,46,South,Standard,Monthly,Credit Card,10,799.0,10,0,0,30.0,3.9,0,8629.2
CUST10941,25,South,Premium,Monthly,UPI,19,1199.0,0,2,1,18.7,3.3,0,14388.0
CUST10942,28,South,Premium,Quarterly,Debit Card,30,1199.0,0,1,1,30.1,3.8,0,14388.0
CUST10943,58,East,Basic,Annual,Net Banking,22,499.0,5,1,0,27.1,5.0,0,5688.599999999999
CUST10944,54,West,Standard,Monthly,Credit Card,3,899.0,10,3,0,18.6,3.4,0,9709.2
CUST10945,31,South,Basic,Monthly,UPI,37,549.0,15,2,1,21.4,4.1,0,5599.8
CUST10946,47,South,Standard,Monthly,Credit Card,41,849.0,10,4,0,21.8,4.1,0,9169.2
CUST10947,52,North,Standard,Monthly,Net Banking,18,799.0,10,3,0,34.9,2.9,0,8629.2
CUST10948,38,East,Premium,Annual,Debit Card,11,1249.0,5,2,2,12.9,3.0,0,14238.599999999999
CUST10949,54,South,Premium,Annual,Debit Card,48,1199.0,0,1,0,18.5,4.9,0,14388.0
CUST10950,22,East,Standard,Quarterly,Debit Card,2,899.0,0,1,3,9.3,4.0,0,10788.0
CUST10951,36,South,Basic,Monthly,UPI,12,549.0,5,2,1,23.0,2.9,0,6258.599999999999
CUST10952,31,West,Standard,Quarterly,UPI,6,849.0,10,5,2,17.0,3.2,0,9169.2
CUST10953,43,West,Basic,Quarterly,Debit Card,43,599.0,5,4,0,18.0,2.6,0,6828.599999999999
CUST10954,21,South,Standard,Annual,Net Banking,40,799.0,10,1,1,33.9,4.5,0,8629.2
CUST10955,42,West,Basic,Quarterly,Net Banking,44,499.0,5,0,1,15.4,3.3,0,5688.599999999999
CUST10956,59,South,Standard,Quarterly,UPI,29,849.0,0,0,0,20.7,3.3,0,10188.0
CUST10957,42,West,Basic,Quarterly,Debit Card,30,499.0,0,5,0,18.3,4.3,0,5988.0
CUST10958,35,North,Basic,Monthly,Net Banking,2,499.0,15,4,0,18.8,2.0,1,5089.8
CUST10959,57,North,Premium,Annual,Net Banking,9,1249.0,10,2,0,44.2,3.5,0,13489.2
CUST10960,25,North,Basic,Monthly,Net Banking,47,499.0,15,2,0,8.1,3.5,0,5089.8
CUST10961,56,East,Standard,Quarterly,UPI,2,849.0,0,4,2,27.2,3.2,0,10188.0
CUST10962,57,East,Basic,Monthly,Debit Card,29,599.0,20,3,1,41.4,3.0,0,5750.400000000001
CUST10963,31,North,Basic,Quarterly,Credit Card,33,499.0,0,6,1,30.6,2.9,0,5988.0
CUST10964,49,East,Basic,Quarterly,Debit Card,10,499.0,0,0,0,22.4,3.8,0,5988.0
CUST10965,55,West,Basic,Monthly,Debit Card,34,499.0,20,3,0,12.6,2.6,0,4790.400000000001
CUST10966,50,South,Premium,Monthly,UPI,44,1199.0,0,1,0,32.4,3.6,0,14388.0
CUST10967,40,South,Basic,Quarterly,Net Banking,8,499.0,10,1,0,29.5,3.0,0,5389.2
CUST10968,32,South,Premium,Quarterly,Net Banking,37,1199.0,0,1,1,9.8,3.1,0,14388.0
CUST10969,50,North,Standard,Monthly,UPI,33,799.0,5,5,4,19.4,3.7,1,9108.6
CUST10970,42,East,Standard,Monthly,UPI,47,799.0,15,6,1,12.4,3.1,0,8149.8
CUST10971,34,West,Standard,Quarterly,UPI,6,849.0,5,1,3,2.0,4.6,0,9678.6
CUST10972,50,West,Standard,Monthly,UPI,44,899.0,10,2,1,12.2,3.4,0,9709.2
CUST10973,19,North,Standard,Monthly,UPI,40,849.0,0,0,0,22.8,4.4,0,10188.0
CUST10974,31,West,Basic,Monthly,Credit Card,45,499.0,10,0,1,26.6,2.8,0,5389.2
CUST10975,57,West,Basic,Monthly,Debit Card,19,499.0,5,4,1,19.4,2.8,0,5688.599999999999
CUST10976,57,West,Premium,Monthly,Debit Card,32,1249.0,0,2,1,33.0,2.0,0,14988.0
CUST10977,56,West,Premium,Monthly,Debit Card,27,1199.0,0,1,3,30.2,3.1,0,14388.0
CUST10978,23,East,Premium,Monthly,Net Banking,1,1199.0,0,2,1,21.0,3.3,0,14388.0
CUST10979,23,West,Standard,Monthly,Credit Card,43,849.0,15,0,0,20.0,3.6,0,8659.8
CUST10980,20,South,Standard,Monthly,Debit Card,33,799.0,5,0,0,25.1,4.1,0,9108.6
CUST10981,24,North,Standard,Monthly,Net Banking,40,799.0,0,2,1,21.9,4.1,1,9588.0
CUST10982,25,East,Standard,Monthly,Credit Card,32,899.0,5,2,2,10.6,4.5,0,10248.6
CUST10983,59,West,Basic,Annual,Credit Card,5,599.0,5,0,1,19.6,2.7,0,6828.599999999999
CUST10984,32,East,Standard,Monthly,Net Banking,17,799.0,10,2,1,27.3,3.5,0,8629.2
CUST10985,46,West,Basic,Monthly,Credit Card,8,499.0,20,1,1,32.5,2.6,0,4790.400000000001
CUST10986,50,South,Basic,Monthly,Net Banking,42,549.0,5,3,0,29.7,3.9,0,6258.599999999999
CUST10987,47,North,Premium,Monthly,Debit Card,34,1249.0,15,4,0,24.7,5.0,0,12739.8
CUST10988,56,West,Basic,Quarterly,Net Banking,9,499.0,5,4,0,33.7,2.4,0,5688.599999999999
CUST10989,44,West,Basic,Quarterly,Credit Card,23,549.0,0,2,0,25.4,4.1,0,6588.0
CUST10990,53,West,Basic,Annual,Debit Card,35,599.0,10,4,0,21.3,4.4,0,6469.2
CUST10991,46,West,Premium,Quarterly,Debit Card,7,1199.0,5,4,0,33.8,2.7,0,13668.599999999999
CUST10992,55,North,Standard,Annual,UPI,15,899.0,10,2,1,27.8,3.9,0,9709.2
CUST10993,50,North,Standard,Monthly,UPI,20,899.0,15,2,2,32.4,3.2,0,9169.8
CUST10994,54,South,Premium,Monthly,Credit Card,25,1199.0,5,0,1,12.5,3.4,0,13668.599999999999
CUST10995,44,North,Premium,Monthly,Net Banking,3,1249.0,15,4,1,15.1,3.1,1,12739.8
CUST10996,50,West,Basic,Monthly,Net Banking,46,499.0,10,3,2,15.5,3.3,0,5389.2
CUST10997,21,South,Standard,Monthly,Credit Card,24,849.0,5,2,1,23.5,4.5,0,9678.6
CUST10998,39,South,Standard,Quarterly,Debit Card,34,849.0,10,3,0,36.6,3.4,0,9169.2
CUST10999,19,South,Standard,Monthly,Credit Card,46,799.0,5,3,0,12.9,3.0,0,9108.6
CUST11000,27,West,Basic,Annual,Credit Card,22,549.0,20,2,2,29.2,3.6,0,5270.400000000001
CUST11001,22,East,Premium,Annual,Debit Card,11,1249.0,10,6,0,12.4,1.6,0,13489.2
CUST11002,27,West,Standard,Monthly,Net Banking,48,799.0,0,1,1,38.9,2.8,0,9588.0
CUST11003,50,North,Basic,Monthly,Credit Card,8,499.0,5,2,0,9.2,4.6,0,5688.599999999999
CUST11004,55,North,Standard,Monthly,Net Banking,39,799.0,10,2,1,27.9,3.4,0,8629.2
CUST11005,30,West,Basic,Monthly,Credit Card,43,549.0,0,2,0,29.0,3.1,0,6588.0
CUST11006,48,West,Basic,Monthly,Debit Card,35,599.0,0,3,0,27.0,3.7,0,7188.0
CUST11007,53,South,Standard,Monthly,Debit Card,46,849.0,5,2,1,15.0,4.2,0,9678.6
CUST11008,41,West,Basic,Monthly,UPI,38,499.0,5,3,0,13.5,4.7,0,5688.599999999999
CUST11009,32,South,Standard,Monthly,Debit Card,8,799.0,5,1,0,32.2,3.1,0,9108.6
CUST11010,46,North,Standard,Annual,UPI,37,799.0,0,1,0,30.4,3.1,0,9588.0
CUST11011,25,South,Basic,Quarterly,Credit Card,27,499.0,0,0,0,30.3,3.3,0,5988.0
CUST11012,22,West,Premium,Annual,Net Banking,28,1199.0,10,6,0,31.2,4.4,0,12949.2
CUST11013,46,North,Basic,Monthly,Debit Card,40,499.0,5,2,1,9.7,3.6,0,5688.599999999999
CUST11014,21,East,Basic,Monthly,Debit Card,34,499.0,0,6,2,9.5,5.0,0,5988.0
CUST11015,29,South,Basic,Quarterly,Debit Card,32,599.0,0,2,0,16.6,3.4,0,7188.0
CUST11016,19,North,Basic,Monthly,Credit Card,15,549.0,5,1,1,18.2,5.0,0,6258.599999999999
CUST11017,44,South,Basic,Monthly,UPI,44,549.0,0,1,0,17.3,2.7,0,6588.0
CUST11018,48,North,Standard,Quarterly,Credit Card,17,799.0,0,0,0,24.2,2.2,0,9588.0
CUST11019,53,North,Premium,Quarterly,Net Banking,33,1299.0,0,2,1,30.9,3.4,0,15588.0
CUST11020,53,South,Basic,Monthly,Credit Card,47,549.0,15,2,2,19.6,4.5,0,5599.8
CUST11021,43,East,Standard,Monthly,Net Banking,46,899.0,10,5,0,15.5,3.1,0,9709.2
CUST11022,60,North,Standard,Monthly,Debit Card,16,799.0,10,1,0,28.5,2.9,0,8629.2
CUST11023,44,North,Premium,Monthly,Net Banking,29,1199.0,10,1,0,19.7,4.4,0,12949.2
CUST11024,22,North,Standard,Monthly,Net Banking,9,799.0,10,2,0,22.9,4.1,0,8629.2
CUST11025,37,East,Basic,Monthly,UPI,33,499.0,5,2,0,19.3,2.8,0,5688.599999999999
CUST11026,28,East,Basic,Monthly,Net Banking,29,549.0,10,2,0,24.7,2.7,0,5929.2
CUST11027,27,West,Standard,Annual,Net Banking,13,899.0,0,0,0,13.9,4.2,0,10788.0
CUST11028,57,South,Premium,Quarterly,Credit Card,21,1199.0,10,3,0,27.8,2.0,0,12949.2
CUST11029,55,East,Basic,Quarterly,Debit Card,21,499.0,10,3,3,21.7,4.5,0,5389.2
CUST11030,23,South,Basic,Monthly,Credit Card,5,549.0,5,3,0,15.9,4.1,0,6258.599999999999
CUST11031,25,West,Premium,Monthly,Credit Card,10,1199.0,5,1,0,26.2,1.4,0,13668.599999999999
CUST11032,40,South,Premium,Monthly,Debit Card,6,1249.0,0,3,0,15.9,3.5,0,14988.0
CUST11033,43,East,Premium,Monthly,Debit Card,13,1249.0,10,1,0,16.2,1.7,0,13489.2
CUST11034,60,South,Standard,Monthly,Net Banking,1,799.0,10,2,2,12.4,2.4,0,8629.2
CUST11035,29,East,Standard,Quarterly,Net Banking,20,849.0,15,2,0,8.4,3.0,0,8659.8
CUST11036,43,South,Standard,Quarterly,UPI,47,799.0,5,1,0,26.3,2.4,0,9108.6
CUST11037,30,East,Standard,Monthly,Credit Card,46,899.0,10,5,0,31.3,5.0,0,9709.2
CUST11038,57,East,Basic,Monthly,Debit Card,8,549.0,5,1,0,18.4,4.3,0,6258.599999999999
CUST11039,35,South,Standard,Annual,Net Banking,10,899.0,15,2,0,15.6,4.7,0,9169.8
CUST11040,42,West,Standard,Monthly,Debit Card,9,799.0,5,1,0,7.5,3.4,0,9108.6
CUST11041,50,North,Basic,Monthly,Net Banking,41,499.0,5,4,0,4.6,3.5,0,5688.599999999999
CUST11042,57,West,Standard,Monthly,UPI,3,799.0,5,2,0,27.8,4.9,0,9108.6
CUST11043,60,South,Standard,Quarterly,UPI,11,799.0,10,1,0,6.2,3.9,0,8629.2
CUST11044,29,West,Premium,Annual,Debit Card,12,1299.0,20,1,0,12.8,4.1,0,12470.400000000001
CUST11045,53,East,Basic,Monthly,UPI,10,499.0,0,1,1,24.3,2.7,0,5988.0
CUST11046,21,North,Basic,Annual,Debit Card,25,549.0,0,3,4,22.7,2.7,0,6588.0
CUST11047,22,South,Standard,Annual,Net Banking,25,799.0,15,1,1,24.6,3.7,0,8149.8
CUST11048,54,South,Basic,Monthly,Credit Card,11,499.0,5,1,0,22.1,3.8,0,5688.599999999999
CUST11049,25,South,Standard,Monthly,UPI,36,899.0,10,3,5,19.1,2.6,1,9709.2
CUST11050,59,North,Standard,Monthly,Net Banking,39,799.0,5,3,1,12.9,3.8,0,9108.6
CUST11051,45,East,Basic,Annual,Credit Card,26,549.0,0,2,3,16.9,2.4,0,6588.0
CUST11052,48,South,Standard,Monthly,Credit Card,14,799.0,10,0,0,19.7,3.5,0,8629.2
CUST11053,26,West,Standard,Quarterly,Credit Card,39,899.0,10,1,0,6.9,2.2,0,9709.2
CUST11054,46,South,Basic,Monthly,Net Banking,40,549.0,0,2,2,15.7,4.7,0,6588.0
CUST11055,31,South,Premium,Quarterly,Net Banking,1,1249.0,0,1,0,19.0,3.2,0,14988.0
CUST11056,57,South,Premium,Monthly,Debit Card,4,1199.0,15,0,3,16.5,2.9,0,12229.8
